MATRICULA,REQUISITO,WA,SS,OVP,DISC,DISC EXTRA
A01277280,1,1,1,1,0,1
A01662389,1,1,1,1,0,1
A01661643,1,1,1,1,0,1
A01641651,1,1,1,1,0,0
A01662033,1,1,1,1,0,1
A01661594,1,1,1,1,0,1
A01640827,1,1,1,1,0,1
A01641880,1,1,1,1,0,1
A01782803,1,1,1,1,0,1
A01641695,1,1,1,1,0,1
A01782551,1,1,1,1,0,1
A01641455,1,1,1,1,0,1
A01661494,1,1,1,1,0,1
A01782493,1,1,1,1,0,0
A01661450,0,1,1,1,0,1
A01661882,1,1,1,1,0,1
A01641751,1,0,1,1,0,1
A01753501,1,1,1,1,0,1
A00834571,1,1,1,1,0,1
A01753954,1,1,1,1,0,1
A01754429,1,1,1,1,0,1
A01661896,1,1,1,1,0,1
A01782846,1,1,1,1,0,0
A01640925,1,1,1,1,0,1
A01661472,1,1,1,1,0,1
A01783062,1,1,1,1,0,1
A01783342,1,1,1,1,0,1
A01641775,1,1,1,1,0,1
A01662274,1,1,1,1,0,1
A01754302,1,1,1,1,0,1
A01782201,1,1,1,1,0,0
A01661663,1,1,1,1,0,1
A00833692,1,1,1,1,0,1
A01641430,1,1,1,1,0,1
A01661972,1,1,1,1,0,1
A01662201,1,1,1,1,0,1
A01662590,1,1,1,1,0,1
A01782237,1,1,1,1,0,1
A01661178,1,1,1,1,0,1
A01661710,1,1,1,1,0,1
A01641668,1,1,1,1,0,1
A00833802,1,1,1,1,0,1
A01562651,1,1,1,1,0,1
A01641790,1,1,1,1,0,1
A00227807,1,1,1,1,0,1
A01641799,1,1,1,1,0,1
A01782981,1,1,1,1,0,1
A01642271,1,1,1,1,0,0
A01798023,1,1,1,1,0,1
A01662481,0,0,1,1,0,1
A01783196,1,1,1,1,0,1
A01541832,0,1,1,1,0,1
A01662813,1,1,1,1,0,1
A01641975,1,1,1,1,0,1
A01662503,1,1,1,1,0,1
A01662697,1,1,1,1,0,1
A01754649,1,1,1,1,0,1
A01783069,1,1,1,1,0,1
A01783200,1,1,1,1,0,1
A01662728,1,1,1,1,0,1
A01754957,1,1,1,1,0,1
A01642222,1,1,1,1,0,1
A01783155,1,1,1,1,0,1
A01782768,1,1,1,1,0,1
A01709536,1,1,1,1,0,1
A01642353,1,1,1,1,0,1
A01662782,1,1,1,1,0,1
A01783154,1,1,1,1,0,1
A01798124,1,1,1,1,0,0
A01642183,1,1,1,1,0,1
A01754953,1,1,1,1,0,1
A01798068,1,1,1,1,0,1
A01634223,1,1,1,1,0,1
A01745313,1,1,1,1,0,1
A01745549,1,1,1,1,0,1
A01705351,1,1,1,1,0,0
A01746319,1,1,1,1,0,1
A01655184,1,1,1,1,0,1
A01025667,1,1,1,1,0,1
A01746507,1,1,1,1,0,1
A01655724,1,1,1,1,1,1
A01275585,1,1,1,1,0,1
A01746378,1,1,1,1,1,1
A01021999,1,1,1,1,0,1
A01635392,1,1,1,1,0,1
A01377551,1,1,1,1,0,1
A01651592,1,1,1,1,0,1
A01652373,1,1,1,1,0,1
A01423095,1,1,1,1,0,1
A01651058,1,1,1,1,0,1
A01023829,1,1,1,1,0,1
A01652606,1,1,1,1,0,1
A01251811,0,0,1,1,0,1
A01633836,1,1,1,1,0,1
A01633817,1,1,1,1,0,1
A01740462,1,1,1,1,0,1
A01024820,1,1,1,0,0,1
A01026441,1,1,1,1,0,1
A01655912,1,1,1,1,0,1
A01656168,1,1,1,1,0,1
A01367900,1,1,1,1,1,1
A01746491,1,1,1,1,0,1
A01025660,1,1,1,1,0,1
A01634977,1,1,1,1,0,1
A01655041,1,1,1,1,0,1
A01625473,1,1,1,1,0,1
A01747473,1,1,1,1,0,0
A01026483,1,0,1,1,0,1
A01740811,1,1,1,1,0,1
A01747521,1,1,1,1,0,1
A01423602,1,1,1,1,0,0
A01655603,1,1,1,1,0,1
A01732326,1,1,1,1,0,1
A01746803,1,1,1,1,0,0
A01747808,1,1,1,1,0,1
A00227158,1,1,1,1,0,1
A01552461,1,1,1,1,0,1
A01373560,1,1,1,1,0,1
A01254111,1,1,1,1,0,1
A01566136,1,1,1,1,0,1
A01066569,0,0,1,1,0,1
A01026177,1,1,1,1,0,0
A01173450,1,1,1,1,0,1
A01026409,0,0,1,1,0,1
A01652108,1,1,1,1,0,1
A01379000,1,1,1,1,0,1
A01652158,1,1,1,1,0,1
A01747011,1,1,1,1,0,1
A01633517,1,0,1,1,0,1
A01024083,1,1,1,1,0,1
A01352008,1,1,1,1,0,1
A01747054,1,1,1,1,0,1
A01252416,1,1,1,1,0,1
A01378352,1,1,1,1,0,1
A01379420,1,1,1,1,0,1
A01639233,1,1,1,1,0,1
A01026366,1,1,1,1,0,1
A01747121,1,1,1,1,0,1
A01024831,1,1,1,1,0,1
A01379794,1,1,1,1,0,1
A01423176,1,1,1,1,0,1
A01284540,1,1,1,1,0,1
A01781740,1,1,1,1,0,1
A01611520,1,1,1,1,0,1
A01025035,1,1,1,1,0,1
A01635672,1,1,1,1,0,1
A01276683,1,1,1,1,0,1
A00227103,1,1,1,1,0,1
A01026352,1,1,1,1,0,1
A00344757,1,1,1,1,0,1
A01634066,1,1,1,1,0,1
A01745287,1,1,1,1,0,1
A01275566,1,1,1,1,0,1
A01745191,1,1,1,1,1,1
A01423275,1,1,1,1,0,1
A01654224,1,1,1,1,0,1
A01747354,1,1,1,1,0,1
A01654964,1,1,1,1,0,1
A01634523,1,1,1,1,0,1
A01233950,1,0,1,1,0,1
A01654903,1,1,1,1,0,1
A01747512,1,1,1,1,0,1
A00572223,1,1,1,1,0,1
A01635739,1,1,1,1,0,1
A01654521,1,1,1,1,0,1
A01732280,1,1,1,1,0,1
A01620717,1,1,1,1,0,1
A01635808,1,1,1,1,0,1
A01275660,1,1,1,1,0,0
A01027403,1,1,1,1,0,1
A01642357,1,1,1,1,0,1
A01721684,1,1,1,1,0,1
A01635797,1,1,1,1,0,1
A01656035,1,1,1,1,0,1
A01747533,1,1,1,1,0,1
A01026659,1,1,1,1,0,1
A01753886,1,1,1,1,0,1
A01635676,1,1,1,1,0,1
A01656041,1,1,1,1,0,1
A01747587,1,1,1,1,0,1
A01656042,1,1,1,1,0,1
A01368788,1,1,1,1,0,1
A01656476,1,1,1,1,0,1
A01747923,1,1,1,1,0,1
A01275697,1,1,1,1,0,1
A01368949,1,1,1,1,0,1
A01351899,1,1,1,1,0,1
A01635258,1,1,1,1,0,1
A01746875,1,0,1,1,0,1
A01026095,1,1,1,1,0,1
A01656378,0,1,1,1,0,0
A01748099,1,1,1,1,0,1
A01656333,1,1,1,1,0,0
A01656465,1,1,1,1,0,1
A01026274,1,1,1,1,0,1
A01746979,1,1,1,1,0,1
A01748078,1,1,1,1,0,0
A00572494,1,1,1,1,0,1
A01540884,1,1,1,1,0,1
A01636616,1,1,1,1,0,1
A01747003,1,1,1,1,0,1
A01655803,1,1,1,1,0,1
A01655860,1,1,1,1,0,1
A01026505,1,1,1,1,0,0
A01027209,1,1,1,1,0,1
A01026184,1,1,1,1,0,1
A01026295,1,1,1,1,0,1
A01747024,1,1,1,1,0,1
A01656569,1,1,1,1,0,1
A01748219,1,1,1,1,0,1
A01656480,1,1,1,1,0,1
A01635362,1,1,1,1,0,1
A01378022,1,1,1,1,0,1
A01568821,1,1,1,1,0,1
A01566937,1,1,1,1,0,1
A01748557,1,1,1,1,0,1
A01656486,1,1,1,1,0,1
A01026331,1,1,1,1,0,1
A01656010,1,1,1,1,0,1
A01656027,1,1,1,1,0,1
A01656277,1,1,1,1,0,1
A01635486,1,1,1,1,0,1
A01656447,1,1,1,1,0,1
A01067503,1,1,1,1,0,0
A00344756,1,1,1,1,0,1
A01747842,1,1,1,1,0,1
A01635824,1,1,1,1,0,1
A01657078,1,1,1,1,0,1
A01635556,1,1,1,1,0,1
A01252403,1,1,1,1,0,1
A01635749,1,1,1,1,0,1
A00227255,1,1,1,1,0,1
A01026658,1,1,1,1,0,1
A01661683,1,1,1,1,0,1
A01661897,1,1,1,1,0,1
A01748493,1,1,1,1,0,1
A01635530,1,1,1,1,0,1
A01747158,1,1,1,1,0,0
A01635445,1,1,1,1,0,0
A01566961,1,1,1,1,0,1
A01747159,1,1,1,1,0,1
A01705087,1,1,1,1,0,1
A01252438,1,1,1,1,0,1
A01747135,1,1,1,1,0,0
A01747209,1,1,1,1,0,1
A01747347,1,1,1,1,0,1
A01748550,1,1,1,1,0,1
A01656823,1,1,1,1,0,1
A01635448,1,1,1,1,0,1
A01026502,1,1,1,1,0,1
A01747845,1,1,1,1,0,0
A01748811,1,1,1,1,0,1
A01747614,1,1,1,1,0,1
A01541067,1,1,1,1,0,1
A01748674,1,1,1,1,0,1
A01612097,1,1,1,1,0,0
A01747339,1,1,1,1,0,1
A01635795,1,1,1,1,0,1
A01656409,1,1,1,1,0,1
A01552491,1,1,1,1,0,1
A01368688,1,1,1,1,0,0
A01640786,1,1,1,1,0,1
A01749047,1,1,1,1,0,1
A01748016,1,1,1,1,0,1
A01246385,1,1,1,1,0,1
A01748286,1,1,1,1,0,0
A01026615,1,1,1,1,0,1
A01636075,1,1,1,1,0,1
A01026989,1,1,1,1,0,1
A01748997,1,1,1,1,0,0
A01747804,1,1,1,1,0,1
A01636338,1,1,1,1,0,1
A01636319,1,1,1,1,0,1
A01748049,1,1,1,1,0,1
A01748081,1,1,1,1,0,1
A01661890,1,1,1,1,0,1
A01783252,1,1,1,1,0,1
A01620779,1,1,1,1,0,1
A01656392,1,1,1,1,0,0
A01748438,1,1,1,1,0,1
A01636420,1,1,1,1,0,1
A01369025,0,1,1,0,0,1
A01369246,1,1,1,1,0,0
A01748224,1,1,1,1,0,1
A01748667,1,1,1,1,0,1
A01748236,1,1,1,1,0,1
A01027391,1,1,1,1,0,1
A01027157,1,1,1,1,0,1
A01027086,1,1,1,1,0,1
A01748267,1,1,1,1,0,1
A01748277,1,1,1,1,0,1
A01027219,1,1,1,1,0,1
A01423762,1,1,1,1,0,1
A01411993,1,1,1,1,0,1
A01748653,1,1,1,1,0,1
A01748643,1,1,1,1,0,1
A01027177,1,1,1,1,0,1
A01748488,1,1,1,1,0,1
A01369268,1,1,1,0,0,0
A01369192,1,1,1,1,0,1
A01740970,1,1,1,1,0,1
A01748697,1,1,1,1,0,0
A01748652,1,1,1,1,0,1
A01748897,1,1,1,1,0,1
A01705266,1,1,1,1,0,0
A01275944,1,1,1,1,0,1
A01657924,1,1,1,1,0,0
A01655907,1,1,1,1,0,0
A01732842,1,1,1,1,1,1
A01540453,1,1,1,1,0,1
A01656011,1,1,1,1,0,1
A01636914,1,1,1,1,0,1
A01769010,1,1,1,1,0,1
A01748887,1,1,1,1,0,1
A01754917,1,1,1,1,0,1
A01638463,1,1,1,1,0,1
A01658744,1,1,1,1,0,1
A01027972,1,1,1,1,0,1
A01638412,1,1,1,1,0,1
A01028310,1,1,1,1,0,1
A01369397,1,1,1,1,0,1
A01657166,1,1,1,1,0,0
A01657272,1,1,1,1,0,1
A01750796,1,1,1,1,0,1
A01659864,1,1,1,1,0,1
A00829735,1,1,1,1,0,1
A01750876,1,1,1,1,0,1
A01659753,1,1,1,1,0,1
A01029160,1,0,1,1,0,1
A01029920,0,1,1,0,0,1
A01751212,1,0,1,1,0,1
A01621037,0,1,1,1,0,1
A01029742,1,1,1,1,0,0
A01028214,1,1,1,1,0,1
A01782392,1,1,1,1,0,1
A01659824,1,1,1,1,0,1
A01029990,1,1,1,1,0,1
A01752661,1,1,1,1,0,1
A01782385,1,1,1,1,0,1
A01752203,1,1,1,1,0,1
A01659224,1,1,1,0,0,1
A01639897,1,1,1,1,0,1
A01253586,1,0,1,1,0,1
A01752803,1,1,1,1,0,1
A01659935,1,1,1,1,0,1
A01639603,1,1,1,1,0,1
A01641494,1,1,1,1,0,1
A01781343,1,1,1,1,0,1
A01781816,1,1,1,1,0,1
A01781093,1,1,1,1,0,1
A01752163,1,1,1,1,1,1
A01661607,1,1,1,1,0,1
A01751249,1,1,1,1,0,0
A01781359,1,1,1,1,0,1
A01753732,1,1,1,1,0,1
A01625518,1,1,1,1,0,1
A01661592,1,1,1,1,0,1
A01640573,1,1,1,1,0,1
A01781360,1,1,1,1,0,1
A01639914,1,1,1,1,0,1
A00832831,1,1,1,1,0,0
A01640987,1,1,1,1,0,1
A00573462,1,1,1,1,0,1
A01661474,1,1,1,1,0,0
A01662280,1,1,1,1,0,1
A01640464,1,1,1,1,0,1
A01660423,1,1,1,1,0,1
A01254034,1,1,1,1,0,1
A00833676,1,1,1,1,0,1
A01641133,1,1,1,1,0,1
A01753235,1,1,1,1,0,1
A01782743,1,1,1,1,0,1
A01753876,1,1,1,1,0,1
A01782122,1,1,1,1,0,0
A01174714,1,1,1,1,0,1
A01660665,1,1,1,1,0,1
A01641186,1,1,1,1,0,1
A01661179,1,1,1,1,0,1
A01782234,1,1,1,1,0,1
A01661477,1,1,1,1,0,1
A01641383,1,1,1,1,0,1
A01641116,1,1,1,1,0,1
A01753895,1,1,1,1,0,1
A01752183,1,1,1,1,0,1
A01641138,1,1,1,1,0,1
A01754281,1,1,1,1,0,1
A01641379,1,1,1,1,0,1
A01661404,1,1,1,1,0,1
A01642156,1,1,1,1,0,1
A01752212,1,1,1,1,0,1
A01562628,1,1,1,1,0,1
A01640902,1,1,1,1,0,1
A01640929,1,1,1,1,0,1
A01781070,1,1,1,1,0,1
A01640723,1,1,1,1,0,1
A01753412,1,1,1,1,0,1
A01352482,1,1,1,1,0,1
A01754371,1,1,1,1,0,1
A01754292,1,1,1,1,0,1
A01782008,1,1,1,1,0,1
A01753898,1,1,1,1,0,1
A01782512,1,1,1,1,0,1
A01742268,1,1,1,1,0,1
A01662656,1,1,1,1,0,1
A01640894,1,1,1,1,0,1
A01783068,1,1,1,1,0,1
A01662427,1,1,1,1,0,0
A01661483,1,1,1,1,0,0
A01782808,1,1,1,1,0,1
A01661714,1,1,1,1,0,1
A01783168,1,1,1,1,0,1
A01641704,1,1,1,1,0,1
A01662283,1,1,1,1,0,1
A01254277,1,1,1,1,0,1
A01754704,1,1,1,1,0,0
A01783151,1,1,1,1,0,1
A01753921,1,1,1,1,0,1
A01753877,1,1,1,1,0,0
A01662433,1,1,1,1,0,1
A01662465,1,1,1,1,0,1
A01661717,1,1,1,1,0,1
A01783002,1,1,1,1,0,1
A01662029,1,1,1,1,0,1
A01782695,1,1,1,1,0,1
A01254214,1,1,1,1,0,0
A01254250,1,1,1,1,0,1
A01754273,1,1,1,1,0,1
A01753497,1,1,1,1,0,1
A01753580,1,1,1,1,0,1
A01782698,1,1,1,1,0,1
A01753488,1,1,1,1,0,1
A01661600,1,1,1,1,0,1
A01661436,1,1,1,1,0,1
A01641620,1,1,1,1,0,1
A01753950,1,1,1,1,0,1
A01662040,1,1,1,1,0,1
A01641420,1,1,1,1,0,1
A01754367,1,1,1,1,0,1
A01782015,1,1,1,1,0,1
A01661790,1,1,1,1,0,1
A01625551,1,1,1,1,0,1
A01641988,1,1,1,1,0,0
A01662291,1,1,1,1,1,1
A01782745,1,1,1,1,0,1
A01782199,1,1,1,1,0,1
A01782186,1,1,1,1,0,0
A01641160,1,1,1,1,0,1
A01754304,1,1,1,1,0,1
A01782955,1,1,1,1,0,1
A01642285,1,1,1,1,0,1
A01641650,1,1,1,1,0,1
A01641966,1,1,1,1,0,1
A01754584,1,1,1,1,0,1
A01754735,1,1,1,1,0,1
A01782541,1,1,1,1,0,1
A01709477,1,1,1,1,0,1
A01641941,1,1,1,1,0,1
A01254187,1,1,1,1,0,1
A01662331,1,1,1,1,0,1
A01753842,1,1,1,1,0,1
A01782403,1,1,1,1,0,1
A01753756,1,1,1,1,0,1
A01640705,1,1,1,1,0,1
A01753157,1,1,1,1,0,1
A01659752,1,1,1,1,0,1
A01639740,1,0,1,1,0,1
A01752170,1,1,1,1,0,1
A01640543,1,0,1,1,0,1
A01661115,1,1,1,1,0,1
A01782593,1,1,1,1,0,1
A01753951,1,1,1,1,0,1
A01781933,1,1,1,1,0,1
A01661095,1,1,1,1,0,1
A01641573,1,1,1,1,0,1
A01640822,1,1,1,1,0,1
A01640429,1,1,1,1,0,1
A01783177,1,1,1,1,0,1
A00573463,1,1,1,1,0,1
A01641036,1,1,1,1,0,1
A01735285,1,1,1,1,0,1
A01639729,1,1,1,1,0,1
A01781223,1,1,1,1,0,1
A01753347,1,1,1,1,0,1
A01753718,1,1,1,1,0,1
A01781337,0,0,1,1,0,1
A01424528,1,1,1,1,0,1
A01640899,1,1,1,1,0,1
A01641264,1,1,1,1,0,1
A01781790,1,1,1,1,0,1
A01660518,1,1,1,1,0,1
A01640755,1,1,1,1,0,1
A01781082,1,1,1,1,0,1
A01781298,1,1,1,1,0,1
A01709583,1,1,1,1,0,1
A01781983,1,1,1,1,0,1
A01754417,1,1,1,1,0,1
A01770336,1,1,1,1,0,1
A01029945,1,1,1,1,0,1
A01640922,1,1,1,1,0,1
A01736654,1,1,1,1,0,1
A01753274,1,1,1,1,0,1
A01641147,1,1,1,1,0,1
A01753491,1,1,1,1,0,1
A01640375,1,1,1,1,0,1
A01752666,1,1,1,1,0,1
A01753485,1,1,1,1,0,1
A01771253,1,0,1,1,0,1
A01749025,1,1,1,1,0,1
A01369496,1,1,1,1,0,0
A01750543,1,1,1,1,0,1
A01636929,1,1,1,1,0,1
A00227806,1,1,1,1,0,1
A01661469,1,1,1,1,0,0
A01741055,1,1,1,1,0,1
A01749013,0,1,1,1,0,1
A01028318,1,1,1,1,0,1
A01748119,1,1,1,1,0,1
A01748227,1,1,1,1,0,1
A01656490,1,1,1,1,0,1
A01748229,1,1,1,1,0,1
A01656558,1,1,1,1,0,1
A01027042,1,1,1,1,0,1
A01369068,1,1,1,1,0,1
A01748459,1,1,1,1,0,1
A01369141,1,1,1,1,0,1
A01656452,1,1,1,1,0,1
A01656576,1,1,1,1,0,1
A01636732,1,1,1,1,0,1
A01748640,1,1,1,1,0,1
A01656720,1,1,1,1,0,1
A01748447,1,1,1,1,0,1
A01657093,1,1,1,1,0,1
A01740899,1,1,1,1,0,1
A01636294,1,1,1,1,0,1
A01252708,1,1,1,1,0,1
A01656954,1,1,1,1,0,1
A01748269,1,1,1,1,0,1
A01541150,1,1,1,1,0,1
A01740971,1,1,1,1,0,1
A01656696,1,1,1,1,0,1
A01748608,1,1,1,1,0,1
A01748491,1,1,1,1,0,1
A01423922,1,1,1,1,0,1
A01027220,1,1,1,1,0,1
A00227369,1,1,1,1,0,1
A01641808,1,1,1,1,0,1
A01748500,1,1,1,1,0,1
A01748501,1,1,1,1,0,1
A01656782,1,1,1,1,0,1
A01748517,1,1,1,1,0,1
A01748555,1,1,1,1,0,1
A01656845,1,1,1,1,0,1
A01027493,1,1,1,1,0,0
A01656628,1,1,1,1,0,1
A01636676,1,1,1,1,0,1
A01660436,1,1,1,1,0,1
A01656844,1,1,1,1,0,1
A01741011,1,1,1,1,0,1
A01753401,1,1,1,1,0,0
A01642260,0,1,1,1,0,1
A01656793,1,1,1,1,0,1
A01656649,1,1,1,1,0,1
A01748878,1,1,1,1,0,1
A01640924,1,1,1,1,0,1
A01641232,1,1,1,1,0,1
A01754266,1,1,1,1,0,1
A01748807,1,1,1,1,0,1
A01753481,1,1,1,1,0,1
A01753827,1,1,1,1,0,1
A01656067,1,1,1,1,0,1
A01747903,1,1,1,1,0,1
A01748789,0,1,1,1,0,0
A01656062,1,1,1,1,0,1
A01747818,1,1,1,1,0,1
A01067452,1,1,1,1,0,0
A01747819,1,1,1,1,0,1
A01656106,1,1,1,1,0,1
A01352012,1,1,1,1,0,1
A01657195,1,1,1,1,0,1
A01750424,1,1,1,1,0,1
A01747906,1,1,1,1,0,1
A01747964,1,1,1,1,0,1
A01740797,1,1,1,1,0,1
A01661828,1,1,1,1,0,0
A01747976,1,1,1,1,0,1
A01657269,1,1,1,1,0,1
A01747930,1,1,1,1,0,1
A01747979,1,1,1,1,0,1
A01747987,1,1,1,1,0,1
A01561980,0,0,1,0,0,1
A07106285,1,1,1,1,0,1
A01747924,1,1,1,1,0,1
A01747984,1,1,1,1,0,1
A01657072,1,1,1,1,0,1
A01656290,1,1,1,1,1,1
A01636318,1,1,1,1,0,1
A01656363,1,1,1,1,0,1
A01656795,1,1,1,1,0,1
A01656371,1,1,1,1,0,1
A01656381,1,1,1,1,0,1
A01656304,1,1,1,1,0,1
A01636311,1,1,1,1,0,1
A01636343,1,1,1,1,0,1
A01748100,1,1,1,1,0,1
A01782388,1,1,1,1,0,1
A01656334,1,1,1,1,0,1
A01748114,1,1,1,1,0,1
A01252712,0,0,1,1,0,1
A01636577,1,1,1,1,0,1
A01656460,1,1,1,1,0,1
A01656442,1,1,1,1,0,1
A01027029,1,1,1,1,0,1
A01783169,1,1,1,0,0,1
A01641757,1,1,1,1,0,1
A01641792,1,1,1,1,0,1
A01641572,1,1,1,1,0,0
A01783392,1,1,1,1,0,1
A01798044,1,1,1,1,0,1
A01642208,1,1,1,1,0,1
A01798063,1,1,1,1,0,1
A01709657,1,1,1,1,0,1
A01798170,1,1,1,1,0,1
A01782912,1,1,1,1,0,1
A01662535,1,1,1,1,0,1
A01661482,0,1,1,1,0,0
A01562880,1,1,1,1,0,1
A01783347,1,1,1,1,0,1
A01661462,1,1,1,1,0,1
A01661485,1,1,1,1,0,1
A01642040,1,1,1,1,0,1
A01754891,1,1,1,1,0,1
A01783270,1,0,1,1,0,1
A01783340,1,1,1,1,0,1
A01662556,1,1,1,1,0,1
A01783240,1,1,1,1,0,1
A01742424,1,1,1,1,0,1
A01643195,0,1,1,1,0,1
A01254356,1,1,1,1,0,1
A01662344,1,1,1,1,0,1
A01662658,1,1,1,1,0,1
A01662761,1,1,1,1,0,1
A01642136,1,1,1,1,0,1
A01662499,1,1,1,1,0,1
A01662780,1,1,1,1,0,1
A01754923,1,1,1,1,0,1
A01783208,1,1,1,1,0,1
A01028788,1,1,1,1,0,1
A01245759,1,1,1,1,0,0
A01751665,1,1,1,1,0,1
A01782011,1,1,1,1,0,1
A01028691,1,1,1,1,0,1
A01708101,1,1,1,1,0,1
A01198070,1,1,1,1,0,1
A01275543,1,1,1,1,0,0
A01551530,1,1,1,1,0,1
A01234327,1,1,1,1,0,1
A01740229,1,1,1,1,0,1
A01229450,1,1,1,1,0,1
A01335861,1,1,1,1,0,1
A01375286,1,0,1,1,0,1
A01635690,1,1,1,1,0,1
A01742281,1,1,1,1,0,1
A01174073,1,0,1,1,0,1
A01655892,1,1,1,1,0,1
A01655997,1,1,1,1,0,1
A01747124,1,1,1,1,0,1
A01026377,1,1,1,1,0,0
A01635505,1,1,1,1,0,1
A01635553,1,1,1,1,0,1
A01026301,1,1,1,1,0,0
A01747151,1,1,1,1,0,1
A01368555,1,1,1,1,0,1
A01655922,1,1,1,1,0,1
A01026449,1,1,1,1,0,1
A01352002,1,1,1,1,0,1
A01747145,1,1,1,0,0,1
A01635547,1,1,1,1,0,1
A01635692,1,1,1,1,0,1
A01635566,0,1,1,1,1,1
A00344796,1,1,1,1,0,1
A01747174,1,1,1,1,0,1
A00227283,1,1,1,1,0,1
A01635422,1,1,1,1,0,1
A01636805,1,1,1,1,0,1
A01252452,1,1,1,1,0,0
A01748539,1,1,1,1,0,1
A00344745,1,1,1,1,0,1
A01747832,1,1,1,1,0,1
A01368557,1,1,1,1,0,1
A01747593,1,1,1,1,0,1
A01771205,1,1,1,1,0,0
A01747175,1,1,1,1,0,1
A01747353,1,1,1,1,0,1
A01747509,1,1,1,1,0,1
A01368588,1,1,1,1,0,1
A01747345,1,1,1,1,0,1
A01753400,1,1,1,1,0,1
A01368608,1,1,1,1,0,1
A01747423,1,1,1,1,0,1
A01351922,1,1,1,1,0,1
A01635748,1,1,1,1,0,1
A01067390,0,1,1,1,0,0
A01747449,1,1,1,1,0,1
A01747848,1,1,1,1,0,1
A01026823,1,1,1,1,0,1
A01423695,1,1,1,1,0,0
A01747441,1,1,1,1,0,1
A01641228,1,1,1,1,0,1
A01026495,1,1,1,1,0,1
A01655919,1,1,1,1,0,1
A01747440,1,1,1,1,0,1
A01747790,1,1,1,1,0,1
A01747578,1,1,1,1,0,1
A01747467,1,1,1,1,0,0
A01747486,1,1,1,1,0,0
A01747552,1,1,1,1,0,1
A01635683,1,1,1,1,0,1
A01656034,1,1,1,1,0,1
A01656100,1,1,1,1,0,1
A01636072,1,1,1,1,0,1
A00227321,1,1,1,1,0,1
A01636097,1,1,1,1,0,1
A01656040,1,1,1,1,0,1
A01656318,1,1,1,1,0,1
A01748844,1,1,1,1,0,1
A01656103,1,1,1,1,0,1
A01275607,1,1,1,1,0,1
A01028919,1,1,1,1,0,0
A00227306,1,1,1,1,0,1
A01747994,1,1,1,1,0,1
A01026671,1,1,1,1,0,0
A01635990,1,1,1,1,0,1
A01748025,1,1,1,1,0,1
A01275734,1,1,1,1,0,1
A01747890,1,1,1,1,0,1
A01753885,1,1,1,1,0,1
A01026330,1,1,1,0,0,1
A01655814,1,1,1,1,0,1
A01026175,1,1,1,1,0,1
A01026158,1,1,1,1,0,1
A01611638,1,1,1,1,0,1
A01655811,1,1,1,0,0,1
A01026218,1,1,1,1,0,1
A01655855,1,1,1,0,0,1
A01655830,1,1,1,1,0,1
A00344754,1,1,1,1,0,1
A01026201,1,1,1,1,0,1
A01748561,1,1,1,1,0,1
A01368558,1,1,1,1,0,1
A01568886,1,1,1,1,0,1
A01747051,1,1,1,1,0,1
A01620666,1,1,1,0,0,1
A01747106,1,1,1,1,1,1
A01747052,1,1,1,1,0,1
A01026361,1,1,1,1,0,1
A01782247,1,1,1,1,0,1
A01661455,1,1,1,1,0,1
A01782421,1,1,1,1,0,1
A01781931,1,1,1,1,0,1
A01735968,1,1,1,1,0,1
A00833227,1,1,1,1,0,1
A01641043,1,1,1,1,0,1
A01753478,1,1,1,1,0,1
A01640984,1,1,1,1,0,1
A01782387,1,0,1,1,0,1
A01753767,1,1,1,1,0,1
A01754476,1,1,1,1,0,1
A01662078,1,1,1,1,0,1
A01754414,1,1,1,1,0,1
A01782810,1,1,1,1,0,1
A01661884,1,1,1,1,0,1
A01754582,1,1,1,1,0,1
A01641791,1,1,1,1,0,1
A01783264,1,1,1,1,0,1
A01641451,1,1,1,1,0,0
A01641172,1,1,1,1,0,1
A01781932,1,1,1,1,0,1
A01753499,1,1,1,1,0,1
A01641586,1,1,1,1,0,1
A01641497,1,1,1,1,0,1
A01661650,1,1,1,1,0,1
A01754471,1,1,1,1,0,1
A01783088,1,0,1,1,0,1
A01562901,1,1,1,1,0,1
A01782562,1,1,1,1,0,1
A01782148,1,1,1,1,0,1
A01642217,1,1,1,1,0,1
A01641431,1,1,1,1,0,1
A01661432,1,1,1,1,0,1
A01753729,1,1,1,1,0,1
A01662440,1,1,1,1,0,1
A01754995,1,1,1,1,0,1
A01661656,1,1,1,1,0,1
A01782650,1,1,1,1,0,1
A01661968,1,1,1,1,0,1
A01660927,1,1,1,1,0,1
A01661182,1,1,1,1,0,1
A01753505,1,1,1,1,0,1
A01782232,1,1,1,1,0,1
A01661543,1,1,1,1,0,1
A01641739,1,1,1,1,0,1
A01641925,1,1,1,1,0,1
A01424790,1,1,1,1,0,1
A01782001,1,1,1,1,0,1
A01661418,1,1,1,1,0,1
A01661456,1,1,1,1,0,1
A01661957,1,1,1,1,0,1
A01641623,1,1,1,1,0,1
A01782853,1,1,1,1,0,0
A01753840,1,1,1,1,0,1
A01641589,1,1,1,1,0,1
A01754464,1,1,1,1,0,1
A01277282,0,1,1,1,0,1
A01641441,1,1,1,1,0,1
A01783124,1,1,1,1,0,1
A00227835,1,1,1,1,0,1
A01661700,1,1,1,1,0,1
A01662431,1,1,1,1,0,1
A01754420,1,1,1,1,0,1
A01753894,1,1,1,1,0,1
A01754297,1,1,1,1,0,1
