ID,CAG AD25 (POR CREDITOS),SERVICIO SOCIAL,DISCIPLINAR ACREDITADA,DISCIPLINARES Extra,ORIENTACION,WA,Requisito
A01424230,0,1,0,1,0,0,0
A01638631,0,1,0,1,0,0,0
A01658920,0,1,0,0,0,0,0
A01562997,0,1,0,1,0,0,0
A01741507,0,1,0,1,0,0,0
A00344932,0,1,0,1,0,0,0
A01643735,0,1,0,1,0,0,0
A01784902,0,1,0,1,0,0,0
A01658985,0,0,0,1,1,0,0
A01639112,0,1,0,1,0,0,0
A01253651,0,1,0,1,0,0,0
A01663269,0,1,0,1,0,0,0
A01640014,0,1,0,1,0,0,0
A01781552,1,1,0,1,1,0,0
A01798528,0,1,0,1,0,0,0
A01752721,0,1,0,1,0,0,0
A01660669,0,1,0,1,0,0,0
A01781412,0,1,0,1,0,0,0
A01752909,0,1,0,1,0,0,0
A01770381,0,1,0,1,1,0,0
A01783976,0,1,0,1,0,0,0
A01782219,0,1,0,1,0,0,0
A01661093,0,1,0,1,0,0,0
A01753411,0,1,0,1,0,0,0
A01742283,0,1,0,1,0,0,0
A01661549,0,1,0,1,1,0,0
A00833460,0,1,0,1,0,0,0
A01641405,0,1,0,1,1,0,0
A00836122,0,1,0,1,0,0,0
A01664154,0,1,0,1,0,0,0
A01662425,1,1,0,1,0,1,0
A01642066,0,1,0,1,0,0,0
A01641918,0,1,0,0,0,0,0
A01783000,0,1,0,0,0,0,0
A01663596,0,0,0,1,0,0,0
A01643816,0,1,0,1,0,0,0
A01642492,0,1,0,1,0,0,0
A01783637,0,1,0,1,0,0,0
A01798191,0,1,0,1,0,0,0
A01798380,0,1,0,1,0,0,0
A01642407,0,1,0,1,0,0,0
A00836358,0,1,0,0,0,0,0
A01784018,0,1,0,1,0,0,0
A01798277,0,1,0,1,0,0,0
A01663076,0,1,0,1,0,0,0
A01783704,0,1,0,1,0,0,0
A01663013,0,1,0,0,0,0,0
A01783606,0,1,0,1,0,0,0
A00836284,0,1,0,1,0,0,0
A01662933,0,1,0,1,0,0,0
A01783978,0,1,0,1,0,0,0
A01784015,0,1,0,1,0,0,0
A01663167,0,1,0,1,0,0,0
A01662969,0,1,0,1,1,0,0
A01798509,0,1,0,0,0,0,0
A01784425,0,1,0,1,0,0,0
A01784002,0,1,0,1,0,0,0
A01663604,0,0,0,1,0,0,0
A01663082,0,1,0,1,0,0,0
A01625664,0,1,0,1,0,0,0
A01742882,0,1,0,1,0,0,0
A01798507,0,1,0,1,0,0,0
A01642744,0,1,0,1,0,0,0
A01798572,0,1,0,1,0,0,0
A01799347,0,1,0,1,0,0,0
A01425181,0,1,0,1,0,0,0
A01799242,0,1,0,1,0,0,0
A01798681,0,1,0,1,0,0,0
A01425133,0,1,0,1,0,0,0
A01643020,0,1,0,1,0,0,0
A01663696,0,1,0,1,0,0,0
A01277531,0,1,0,1,0,0,0
A01643369,0,1,0,1,0,0,0
A01643425,0,1,0,1,0,0,0
A01798524,0,1,0,1,0,0,0
A01798749,0,1,0,1,0,0,0
A01642781,0,1,0,1,0,0,0
A01663638,0,1,0,1,0,0,0
A01642790,0,1,0,1,0,0,0
A01663821,0,0,0,1,0,0,0
A01254613,0,1,0,1,0,0,0
A01798678,0,1,0,1,0,0,0
A01798753,0,1,0,1,0,0,0
A01644125,0,1,0,1,0,0,0
A01784172,0,1,0,1,0,0,0
A01783753,0,1,0,1,0,0,0
A01643205,0,1,0,1,0,0,0
A01798676,0,1,0,1,0,0,0
A01799757,0,1,0,0,0,0,0
A01784579,0,1,0,1,0,0,0
A01798837,0,1,0,1,0,0,0
A01663663,0,1,0,1,1,0,0
A01798762,0,1,0,1,0,0,0
A01643224,0,1,0,1,0,0,0
A01798840,0,1,0,1,0,0,0
A01643050,0,1,0,1,0,0,0
A01784173,0,1,0,1,0,0,0
A01798842,0,1,0,1,0,0,0
A01643430,0,1,0,1,0,0,0
A01663437,0,1,0,1,0,0,0
A01643134,0,1,0,0,0,0,0
A01643135,0,1,0,1,0,0,0
A01664507,0,1,0,0,0,0,0
A01663438,0,1,0,0,0,0,0
A01784114,0,1,0,1,0,0,0
A01784524,0,1,0,1,0,0,0
A01798874,0,1,0,1,0,0,0
A01784381,0,1,0,1,0,0,0
A01663666,0,1,0,1,0,0,0
A01799073,0,1,0,1,1,0,0
A01643155,0,1,0,1,0,0,0
A01784053,0,1,0,1,1,0,0
A01643186,0,1,0,1,0,0,0
A01254679,0,1,0,1,0,0,0
A00836735,0,1,0,0,0,0,0
A01784237,0,1,0,1,0,0,0
A01799256,0,1,0,1,0,0,0
A01771874,0,1,0,1,0,0,0
A00837326,0,1,0,1,0,0,0
A01643639,0,1,0,1,0,0,0
A01663781,0,1,0,0,0,0,0
A01799257,0,1,0,1,0,0,0
A01643384,0,1,0,0,0,0,0
A01663944,0,1,0,1,0,0,0
A01643598,0,1,0,1,0,0,0
A01664510,0,0,0,1,0,0,0
A01644149,0,1,0,1,0,0,0
A01784238,0,1,0,1,0,0,0
A01784186,0,1,0,1,0,0,0
A01799189,0,1,0,1,0,0,0
A01799259,0,1,0,1,0,0,0
A01784211,0,1,0,1,1,0,0
A01643392,0,1,0,1,0,0,0
A01664593,0,1,0,1,0,0,0
A01643869,0,1,0,0,0,0,0
A01643778,0,1,0,0,0,0,0
A01425283,0,1,0,1,1,0,0
A01664562,0,1,0,1,0,0,0
A01643454,0,1,0,1,0,0,0
A01664060,0,1,0,1,0,0,0
A01784431,0,1,0,1,0,0,0
A01784353,0,1,0,1,0,0,0
A01784217,0,1,0,1,0,0,0
A01664465,0,1,0,1,0,0,0
A01799299,0,1,0,1,0,0,0
A01799603,0,1,0,1,0,0,0
A01784526,0,1,0,1,0,0,0
A01664170,0,1,0,1,0,0,0
A01643958,0,1,0,1,0,0,0
A01643748,0,1,0,1,0,0,0
A01799414,0,1,0,1,0,0,0
A01784662,0,1,0,1,0,0,0
A01664589,0,1,0,1,0,0,0
A01254805,0,1,0,1,0,0,0
A01742906,0,1,0,1,0,0,0
A01643631,0,1,0,1,0,0,0
A01277702,0,1,0,1,0,0,0
A01643658,0,1,0,0,0,0,0
A01068479,0,1,0,1,0,0,0
A01784580,0,1,0,1,0,0,0
A01664235,0,1,0,0,0,0,0
A01664332,0,1,0,1,0,0,0
A01784568,0,1,0,1,1,0,0
A01799887,0,1,0,1,0,0,0
A01799595,0,1,0,1,0,0,0
A01625764,0,1,0,1,0,0,0
A01799843,0,1,0,1,1,0,0
A01664565,0,1,0,1,1,0,0
A01784757,0,1,0,1,0,0,0
A01613967,0,1,0,1,0,0,0
A01664805,0,1,0,1,1,0,0
A01664893,0,1,0,1,0,0,0
A01644042,0,1,0,1,0,0,0
A01644153,0,1,0,1,0,0,0
A01800026,0,1,0,1,1,0,0
A01799972,0,1,0,1,0,0,0
A01664864,0,1,0,1,0,0,0
A01664892,0,1,0,1,0,0,0
A01644159,0,1,0,1,0,0,0
A01784899,0,1,0,1,0,0,0
A01800002,0,1,0,1,0,0,0
A01644143,0,0,1,1,1,0,0
A00839712,0,1,0,1,0,0,0
A01645381,0,1,0,1,0,0,0
A01645905,0,1,0,1,0,0,0
A01666854,0,1,0,1,0,0,0
A01640652,0,1,0,1,0,0,0
A01741344,0,1,0,0,0,0,0
A01379994,1,1,0,1,0,0,0
A01067674,0,1,0,1,0,0,0
A01702709,0,1,0,1,1,0,0
A01423541,0,1,0,0,0,0,0
A00227068,0,1,0,1,0,0,0
A01654491,0,0,1,1,0,0,0
A01746735,0,1,0,1,0,0,0
A01655761,0,1,0,1,0,0,0
A01026132,0,1,0,1,0,0,0
A01747639,0,1,0,1,0,0,0
A01747156,0,1,0,1,0,0,0
A01747426,0,1,0,1,1,0,0
A00227303,0,1,0,1,0,0,0
A01747430,0,1,0,1,0,0,0
A01635782,0,1,0,1,0,0,0
A01732819,0,1,0,1,0,0,0
A01423656,0,1,0,1,1,0,0
A01611974,0,1,0,1,0,0,0
A01635733,0,1,0,0,0,0,0
A01656054,0,1,0,1,1,0,0
A01636696,1,1,0,0,0,0,0
A01277762,0,1,0,1,0,0,0
A01656464,0,1,0,1,0,0,0
A01748204,0,1,0,1,1,0,0
A01772039,0,1,0,1,0,0,0
A01027054,0,1,0,1,1,0,0
A01656556,0,1,0,1,0,0,0
A01275913,0,1,0,1,0,0,0
A01751081,0,1,0,1,0,0,0
A01369174,0,1,0,1,1,0,0
A01748540,0,1,0,1,0,0,0
A01656908,0,1,0,1,1,0,0
A01369380,0,1,0,1,0,0,0
A01742664,0,1,0,1,0,0,0
A01782844,0,1,0,1,1,0,0
A01027565,0,1,0,1,0,0,0
A01027680,0,1,0,1,0,0,0
A01027651,0,1,0,1,0,0,0
A00344896,0,1,0,0,0,0,0
A01749087,0,1,0,1,0,0,0
A01749177,0,1,0,1,0,0,0
A01369559,0,1,0,0,0,0,0
A01027819,0,1,0,1,0,0,0
A01027725,0,1,0,1,0,0,0
A01027720,0,1,0,1,0,0,0
A01620894,0,1,0,1,0,0,0
A01637071,0,1,0,1,0,0,0
A01637061,0,1,0,1,0,0,0
A01369528,0,1,0,1,0,0,0
A01657359,0,1,0,1,0,0,0
A01657665,0,1,0,1,0,0,0
A01637160,0,1,0,1,0,0,0
A01637450,0,1,0,1,0,0,0
A01749206,0,1,0,1,0,0,0
A01027903,0,1,0,1,0,0,0
A01028791,0,1,0,1,0,0,0
A01657358,0,1,0,1,1,0,0
A01749362,0,1,0,1,0,0,0
A01657308,0,1,0,0,0,0,0
A01749323,0,1,0,1,0,0,0
A01749355,0,1,0,1,0,0,0
A01657482,0,1,0,0,0,0,0
A01612343,0,1,0,1,0,0,0
A01749228,0,1,0,1,0,0,0
A01369557,0,1,0,1,0,0,0
A01637253,0,0,0,1,1,0,0
A01637190,0,1,0,1,0,0,0
A01749347,0,1,0,1,0,0,0
A01637233,0,1,0,1,0,0,0
A01637751,0,1,0,0,0,0,0
A01028022,0,1,0,1,0,0,0
A01749224,0,1,0,1,0,0,0
A01637248,0,1,0,1,0,0,0
A01612211,0,1,0,1,0,0,0
A01612154,0,1,0,1,0,0,0
A01749525,0,1,0,1,0,0,0
A01637196,0,0,0,1,1,0,0
A01657714,0,1,0,1,1,0,0
A01749223,0,1,0,1,0,0,0
A01749264,0,1,0,1,1,0,0
A01657300,0,1,0,1,0,0,0
A01657723,0,1,0,1,0,0,0
A01657375,0,1,0,0,0,0,0
A01637152,0,1,0,1,0,0,0
A01657905,0,1,0,1,0,0,0
A01369623,0,0,0,1,0,0,0
A01749541,0,1,0,1,0,0,0
A01749340,0,1,0,1,0,0,0
A01276051,0,1,0,1,0,0,0
A01749339,0,1,0,1,0,0,0
A01749252,0,1,0,1,0,0,0
A01749747,0,1,0,1,0,0,0
A01749703,0,1,0,0,0,0,0
A01369638,0,1,0,1,0,0,0
A01749260,0,1,0,0,0,0,0
A00344878,0,1,0,1,0,0,0
A01657337,0,0,0,1,0,0,0
A01028386,0,1,0,1,0,0,0
A01749554,0,1,0,1,0,0,0
A01657486,0,1,0,1,0,0,0
A01657481,0,1,0,1,0,0,0
A01657451,0,1,0,1,0,0,0
A01749635,0,1,0,0,0,0,0
A01749694,0,1,0,1,0,0,0
A01657521,0,1,0,0,0,0,0
A01637397,0,1,0,1,0,0,0
A01657489,0,1,0,1,0,0,0
A01749831,0,1,0,1,0,0,0
A01027996,0,1,0,1,0,0,0
A01749583,0,1,0,1,0,0,0
A01657514,0,1,0,0,0,0,0
A01637711,0,1,0,0,0,0,0
A01245999,0,1,0,1,0,0,0
A01741146,0,1,0,1,0,0,0
A01613953,0,1,0,1,0,0,0
A00572726,0,1,0,1,0,0,0
A01028132,0,1,0,1,0,0,0
A01657455,0,1,0,1,0,0,0
A01657529,0,1,0,1,1,0,0
A01749798,0,1,0,1,0,0,0
A01657465,0,1,0,1,0,0,0
A01620939,0,1,0,1,0,0,0
A01658419,0,1,0,1,0,0,0
A01750338,0,1,0,1,0,0,0
A01637395,0,1,0,1,0,0,0
A01751029,0,1,0,1,0,0,0
A01749777,0,1,0,1,0,0,0
A01027981,0,1,0,1,0,0,0
A01657561,0,1,0,1,0,0,0
A01749728,0,1,0,1,0,0,0
A01749657,0,1,0,0,0,0,0
A01750834,0,1,0,1,0,0,0
A01749618,0,1,0,1,0,0,0
A01657580,0,1,0,1,0,0,0
A01749948,0,1,0,1,0,0,0
A01751095,0,1,0,1,0,0,0
A01749625,0,1,0,1,0,0,0
A01276065,0,1,0,1,0,0,0
A01749850,0,1,0,1,0,0,0
A01657604,0,0,0,1,0,0,0
A01741242,0,0,0,1,0,0,0
A01657709,0,1,0,1,0,0,0
A01276138,0,1,0,1,0,0,0
A01749882,0,1,0,1,0,0,0
A01750063,0,1,0,1,0,0,0
A01750088,0,1,0,1,0,0,0
A01657911,0,1,0,1,0,0,0
A01658560,0,1,0,1,0,0,0
A01799124,0,1,0,1,0,0,0
A01749952,0,1,0,1,1,0,0
A01637674,0,1,0,0,0,0,0
A01750069,0,1,0,1,0,0,0
A01749870,0,1,0,1,0,0,0
A01658016,0,1,0,1,0,0,0
A01657830,0,1,0,1,0,0,0
A01637680,0,1,0,1,0,0,0
A01657840,0,1,0,1,0,0,0
A00837665,0,1,0,0,0,0,0
A01637634,0,1,0,1,0,0,0
A01276236,0,1,0,1,1,0,0
A01749896,0,1,0,1,0,0,0
A01749904,0,1,0,1,0,0,0
A01658334,0,1,0,1,0,0,0
A01750051,0,1,0,1,0,0,0
A01750049,0,1,0,1,0,0,0
A01658062,0,1,0,1,0,0,0
A01637990,0,1,0,1,0,0,0
A01658051,0,1,0,1,0,0,0
A01750304,0,1,0,1,0,0,0
A01799376,0,1,0,1,1,0,0
A01658210,0,1,0,1,0,0,0
A01658403,0,1,0,1,0,0,0
A01750935,0,1,0,1,0,0,0
A01658209,0,1,0,0,0,0,0
A01658185,0,1,0,1,0,0,0
A01658353,0,1,0,1,0,0,0
A01658225,0,1,0,1,0,0,0
A01750321,0,1,0,1,0,0,0
A01028560,0,1,0,1,0,0,0
A01658345,0,1,0,1,0,0,0
A01750495,0,1,0,1,0,0,0
A01424085,0,0,0,1,0,0,0
A01658234,0,1,0,1,0,0,0
A01174425,0,1,0,1,0,0,0
A01658418,0,1,0,1,0,0,0
A01637972,0,1,0,1,0,0,0
A01799245,0,1,0,1,0,0,0
A01663904,0,1,0,1,0,0,0
A01734279,0,1,0,1,0,0,0
A01638657,0,1,0,1,0,0,0
A01658350,0,1,0,1,0,0,0
A01658344,0,0,0,1,0,0,0
A01198613,0,1,0,1,0,0,0
A01028540,0,1,0,1,0,0,0
A01658492,0,1,0,1,0,0,0
A01750511,0,1,0,1,0,0,0
A01638173,0,1,0,1,0,0,0
A01638312,0,1,0,1,0,0,0
A01741347,0,1,0,1,0,0,0
A01638316,0,1,0,0,0,0,0
A01750545,0,1,0,1,0,0,0
A01424120,0,1,0,1,0,0,0
A01750815,0,1,0,1,0,0,0
A01638295,0,1,0,1,0,0,0
A01658398,0,1,0,0,0,0,0
A01028771,0,1,0,1,0,0,0
A01658541,0,1,0,1,0,0,0
A01750709,0,1,0,1,0,0,0
A01028756,0,1,0,1,0,0,0
A01750763,0,1,0,1,0,0,0
A01798856,0,1,0,1,0,0,0
A01784043,0,1,0,1,0,0,0
A01638339,0,1,0,0,0,0,0
A01751103,0,1,0,0,0,0,0
A01658540,0,1,0,1,0,0,0
A01741420,0,1,0,1,0,0,0
A01751004,0,1,0,1,0,0,0
A01563202,0,1,0,1,0,0,0
A01276371,0,1,0,0,0,0,0
A01028877,0,1,0,1,0,0,0
A01750856,0,1,0,0,0,0,0
A01658860,0,1,0,1,0,0,0
A01750821,0,1,0,1,0,0,0
A01750919,0,1,0,0,0,0,0
A01028979,0,1,0,1,0,0,0
A01643405,0,1,0,1,0,0,0
A01751023,0,1,0,1,0,0,0
A01799946,0,1,0,1,0,0,0
A01638646,0,1,0,0,0,0,0
A01638825,0,1,0,1,0,0,0
A01751077,0,1,0,1,0,0,0
A01638629,0,1,0,1,0,0,0
A01638640,0,0,0,1,1,0,0
A01658935,0,1,0,1,0,0,0
A01741492,0,1,0,1,0,0,0
A01658914,0,1,0,1,0,0,0
A01659019,0,1,0,1,1,0,0
A01751105,0,1,0,1,1,0,0
A01659000,0,1,0,1,0,0,0
A01659003,0,1,0,1,1,0,0
A01541508,0,1,0,0,0,0,0
A01742898,0,1,0,1,0,0,0
A01784877,0,1,0,1,1,0,0
A01659285,0,1,0,1,0,0,0
A01659290,0,1,0,1,0,0,0
A01639159,0,1,0,1,0,0,0
A01659499,0,1,0,1,0,0,0
A01660138,0,1,0,1,0,0,0
A01640385,0,1,0,1,0,0,0
A01781739,1,1,0,1,1,0,0
A07106709,0,1,0,0,0,0,0
A01708460,1,1,0,0,1,1,0
A01662361,0,1,0,0,0,0,0
A01753728,0,1,0,1,0,0,0
A01782690,0,1,0,1,0,0,0
A01641265,1,1,0,1,0,0,0
A01641390,0,1,0,1,0,0,0
A01782652,0,1,0,0,0,0,0
A00834299,0,1,0,1,1,0,0
A01784138,0,1,0,1,0,0,0
A01661654,0,1,0,0,0,0,0
A01754272,0,1,0,1,1,0,0
A01771026,0,1,0,0,0,0,0
A01782876,0,1,0,1,0,0,0
A01662734,0,0,0,1,0,0,0
A01641766,0,1,0,1,0,0,0
A01643174,0,1,0,1,0,0,0
A01782989,0,1,0,1,0,0,0
A01798185,0,1,0,1,0,0,0
A01662464,0,1,0,1,0,0,0
A01783198,0,1,0,1,0,0,0
A01783095,0,1,0,1,0,0,0
A01784340,0,1,0,0,0,0,0
A01798048,0,1,0,1,1,0,0
A01784045,0,1,0,1,0,0,0
A01784107,0,1,0,1,0,0,0
A01642359,0,1,0,1,0,0,0
A01799377,0,1,0,1,0,0,0
A01663296,0,1,0,1,0,0,0
A01798667,0,1,0,1,1,0,0
A01784735,0,1,0,1,0,0,0
A01783505,0,1,0,1,0,0,0
A01709877,0,1,0,1,0,0,0
A01642556,0,1,0,1,0,0,0
A01798204,0,1,0,1,1,0,0
A01642450,0,1,0,1,0,0,0
A01643093,0,0,0,1,0,0,0
A01643011,0,1,0,1,0,0,0
A01642461,0,1,0,1,0,0,0
A00573786,0,1,0,1,0,0,0
A01799934,0,1,0,1,0,0,0
A01644031,0,1,0,1,0,0,0
A01798343,0,1,0,1,0,0,0
A01643108,0,1,0,1,0,0,0
A01643191,0,1,1,1,0,0,0
A01642478,0,1,0,1,0,0,0
A01663150,0,1,0,1,1,0,0
A01783607,0,1,0,1,1,0,0
A01662971,0,1,0,1,1,0,0
A01643243,0,1,0,1,0,0,0
A01662999,0,1,0,1,1,0,0
A01798453,0,1,0,1,0,0,0
A01663605,0,0,0,1,1,0,0
A01642741,0,1,0,0,0,0,0
A01642631,0,1,0,0,0,0,0
A01254868,0,1,0,1,0,0,0
A01642632,0,1,0,1,0,0,0
A01798747,0,1,0,1,0,0,0
A01784046,0,1,0,1,0,0,0
A00573959,0,1,0,1,0,0,0
A01254537,0,1,0,0,0,0,0
A01798517,0,1,0,1,0,0,0
A01642675,0,1,0,1,0,0,0
A01784020,0,1,0,1,0,0,0
A01663820,0,0,0,1,0,0,0
A01798523,0,1,0,1,0,0,0
A01771629,0,1,0,1,0,0,0
A01643290,0,1,0,1,0,0,0
A01642891,0,1,0,1,0,0,0
A01642953,0,1,0,1,0,0,0
A01642825,0,1,0,1,1,0,0
A01643688,0,1,0,1,0,0,0
A01642783,0,1,0,1,0,0,0
A01642954,0,1,0,0,0,0,0
A01643235,0,1,0,1,0,0,0
A01761414,0,1,0,1,0,0,0
A01784319,0,1,0,1,0,0,0
A01643274,0,1,0,1,0,0,0
A01068370,0,1,0,1,0,0,0
A01663279,0,1,0,1,0,0,0
A01643178,0,1,0,1,0,0,0
A01798671,0,1,0,1,0,0,0
A01664401,0,1,0,1,0,0,0
A01798863,0,1,0,1,0,0,0
A01783816,0,1,0,1,0,0,0
A01643037,0,1,0,1,0,0,0
A01783744,0,1,0,1,0,0,0
A01710263,0,1,0,1,0,0,0
A01663641,0,1,0,1,0,0,0
A01643131,0,1,0,1,0,0,0
A01798845,0,1,0,1,0,0,0
A01799132,0,1,0,1,1,0,0
A01663413,0,1,0,1,0,0,0
A01798870,0,1,0,1,0,0,0
A01663419,0,1,0,1,1,0,0
A00836734,0,1,0,1,0,0,0
A01664214,0,1,0,1,0,0,0
A01663629,0,1,0,1,1,0,0
A01663634,0,1,0,1,0,0,0
A00573881,0,1,0,1,0,0,0
A01664106,0,1,0,1,0,0,0
A01068527,0,1,0,1,0,0,0
A00837423,0,1,0,1,0,0,0
A01664421,0,1,0,0,0,0,0
A01784117,0,1,0,1,0,0,0
A01784057,0,1,0,1,0,0,0
A01663783,0,1,0,1,0,0,0
A01643321,0,1,0,0,0,0,0
A01664292,0,0,0,1,1,0,0
A01784182,0,1,0,1,0,0,0
A01784124,0,1,0,1,0,0,0
A01643444,0,1,0,1,0,0,0
A01277821,0,1,0,1,0,0,0
A01799260,0,1,0,1,1,0,0
A01664220,0,1,0,1,1,0,0
A01799287,0,1,0,1,0,0,0
A01664557,0,1,0,1,0,0,0
A01799200,0,1,0,1,0,0,0
A01663964,0,1,0,0,0,0,0
A01664065,0,1,0,1,0,0,0
A01784603,0,1,0,1,0,0,0
A01799263,0,1,0,1,0,0,0
A01799265,0,1,0,1,0,0,0
A01644109,0,1,0,1,0,0,0
A01784432,0,1,0,1,0,0,0
A01664347,0,1,0,1,0,0,0
A01799582,0,1,0,1,0,0,0
A01664415,0,1,0,1,0,0,0
A01643847,0,1,0,1,0,0,0
A01643479,0,1,0,1,0,0,0
A01664113,0,1,0,1,0,0,0
A01784312,0,1,0,1,0,0,0
A01784574,0,1,0,1,0,0,0
A01799396,0,1,0,1,0,0,0
A01664169,0,1,0,1,0,0,0
A01643850,0,1,0,1,0,0,0
A01799412,0,1,0,1,0,0,0
A01664172,0,1,0,1,0,0,0
A01799764,0,1,0,1,0,0,0
A01643786,0,1,0,1,0,0,0
A01643604,0,1,0,0,0,0,0
A01799522,0,1,0,1,1,0,0
A01799544,0,1,0,1,0,0,0
A01799773,0,1,0,1,0,0,0
A01643789,0,1,0,0,0,0,0
A01799630,0,1,0,1,0,0,0
A01784503,0,1,0,1,0,0,0
A01737721,0,1,0,1,0,0,0
A01784693,0,1,0,1,0,0,0
A01277723,0,1,0,1,0,0,0
A01643833,0,1,0,1,0,0,0
A01784745,0,1,0,1,1,0,0
A01563218,0,1,0,1,0,0,0
A01563249,0,1,0,1,0,0,0
A01799933,0,1,0,1,0,0,0
A01784716,0,1,0,0,0,0,0
A01784750,0,1,0,1,0,0,0
A01664600,0,1,0,0,0,0,0
A01664661,0,1,0,1,1,0,0
A01784719,0,1,0,1,0,0,0
A01236877,0,1,0,0,0,0,0
A01644043,0,1,0,1,0,0,0
A01784761,0,1,0,1,0,0,0
A01799888,0,1,0,1,0,0,0
A01644050,0,1,0,1,0,0,0
A01800038,0,1,0,1,0,0,0
A01784852,0,1,0,1,0,0,0
A01784871,0,1,0,0,0,0,0
A01664896,0,1,0,1,0,0,0
A01665977,0,1,0,1,0,0,0
A00344861,0,1,0,1,0,0,0
A01274612,0,1,0,1,0,0,0
A01379144,0,1,0,1,1,0,0
A01652633,0,1,0,1,0,0,0
A01653224,0,1,0,1,1,0,0
A01652970,0,1,0,1,1,0,0
A01653178,1,1,0,1,0,0,0
A01611584,0,1,0,1,0,0,0
A01025262,1,1,0,1,1,0,0
A01275196,1,1,0,1,0,0,0
A01540211,0,1,0,1,0,0,0
A01634976,1,1,0,1,0,0,0
A01746375,0,1,0,1,0,0,0
A01636575,0,1,0,1,0,0,0
A01747006,0,1,0,1,0,0,0
A01656022,0,1,0,1,1,0,0
A01635465,0,0,0,1,1,0,0
A01635485,0,1,0,1,1,0,0
A01636840,0,1,0,1,1,0,0
A01748840,0,1,0,1,0,0,0
A01747865,0,1,0,1,1,0,0
A01655933,0,1,0,1,0,0,0
A01276511,0,1,0,1,0,0,0
A01636320,0,1,0,1,0,0,0
A01026913,0,1,0,1,0,0,0
A01636581,0,1,0,1,1,0,0
A01027421,0,1,0,1,0,0,0
A01740880,0,1,0,1,0,0,0
A01027203,0,1,0,1,0,0,0
A01027021,1,1,0,1,1,0,0
A01784521,0,1,0,1,0,0,0
A01067545,0,1,0,1,0,0,0
A01027422,0,1,0,1,1,0,0
A01656998,0,1,0,1,0,0,0
A01643505,0,1,0,1,0,0,0
A01663903,0,1,0,1,0,0,0
A01753269,0,1,0,1,0,0,0
A01369480,0,1,0,1,0,0,0
A01027626,0,1,0,1,0,0,0
A01027821,0,1,0,1,0,0,0
A01027671,0,1,0,1,0,0,0
A01028882,0,1,0,1,0,0,0
A01028066,0,1,0,1,0,0,0
A01749306,0,1,0,1,0,0,0
A01027913,0,1,0,1,0,0,0
A01741498,0,1,0,1,0,0,0
A01749731,0,1,0,1,0,0,0
A01027804,0,1,0,0,0,0,0
A01637348,0,1,0,1,0,0,0
A01749092,0,1,0,1,0,0,0
A01749090,0,1,0,1,0,0,0
A01749122,0,1,0,1,0,0,0
A01657502,0,1,0,1,0,0,0
A01749195,0,1,0,1,0,0,0
A01027877,0,1,0,0,0,0,0
A01028433,0,1,0,1,0,0,0
A01620866,0,0,0,1,0,0,0
A01027879,0,1,0,1,0,0,0
A01027831,0,1,0,1,0,0,0
A01637119,0,1,0,0,0,0,0
A01027826,0,1,0,1,0,0,0
A01657282,0,1,0,0,0,0,0
A01749109,0,1,0,1,0,0,0
A01369580,0,1,0,1,0,0,0
A01637074,0,1,0,1,0,0,0
A01637272,0,1,0,0,0,0,0
A01783703,0,1,0,1,0,0,0
A00344931,0,1,0,1,0,0,0
A01657555,0,1,0,1,0,0,0
A01749630,0,1,0,1,0,0,0
A01637206,0,1,0,0,0,0,0
A01637220,0,1,0,1,0,0,0
A01705433,0,0,0,1,1,0,0
A01749203,0,1,0,1,0,0,0
A01637277,0,1,0,1,0,0,0
A01027835,0,1,0,1,0,0,0
A01067594,0,1,0,1,0,0,0
A01569047,0,1,0,1,0,0,0
A01569203,0,0,0,1,1,0,0
A01657332,0,1,0,1,0,0,0
A01750922,0,1,0,1,0,0,0
A00572563,0,1,0,1,0,0,0
A01637184,0,1,0,1,0,0,0
A01749227,0,1,0,1,0,0,0
A01749505,0,1,0,1,0,0,0
A01637164,0,0,0,1,1,0,0
A01637389,0,1,0,1,0,0,0
A01067618,0,1,0,1,0,0,0
A00227418,0,1,0,1,0,0,0
A01749511,0,1,0,1,0,0,0
A01750059,0,1,0,1,0,0,0
A01027921,0,1,0,1,0,0,0
A01637266,0,1,0,1,0,0,0
A01705577,0,0,0,1,0,0,0
A01637146,0,1,0,1,0,0,0
A01637200,0,1,0,1,0,0,0
A01637205,0,1,0,1,0,0,0
A01029065,0,1,0,1,0,0,0
A01657704,0,1,0,1,0,0,0
A01276021,0,1,0,1,0,0,0
A01749563,0,1,0,1,0,0,0
A01749273,0,1,0,1,0,0,0
A01252941,0,1,0,1,0,0,0
A01657319,0,1,0,1,0,0,0
A01749253,0,1,0,1,1,0,0
A01637403,0,1,0,0,0,0,0
A01657821,0,1,0,1,0,0,0
A01657454,0,1,0,1,0,0,0
A01657336,0,1,0,1,0,0,0
A01749246,0,1,0,1,0,0,0
A01369736,0,1,0,1,0,0,0
A01749332,0,1,0,1,0,0,0
A01657491,0,1,0,1,0,0,0
A01657494,0,1,0,1,0,0,0
A01749555,0,1,0,0,1,0,0
A01637412,0,1,0,1,0,0,0
A01749549,0,1,0,1,0,0,0
A01174315,0,1,0,1,0,0,0
A01657511,0,1,0,1,0,0,0
A01749596,0,1,0,1,0,0,0
A01658335,0,1,0,1,0,0,0
A01637685,0,1,0,0,0,0,0
A01657497,0,1,0,1,0,0,0
A01657504,0,1,0,1,0,0,0
